番号,品番,品名,希望小売価格,税込,品番,分解図,備考,削除
7,Z79J,カートリッジ締付ナット,3540,3720,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
8,PZ110S,カートリッジ,4050,4260,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
9,Z586JF,吐水口,9150,9610,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
10,Z586JFCP,吐水口先端部一式,1020,1080,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
11,Z659JAH,吐水口,14000,14700,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
12,Z560AH,吐水口シャワーヘッド,7740,8130,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
13,Z684376,ストレーナー,110,130,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
14,Z687J2,吐水口,11700,12300,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
15,Z685GN,吐水口シャワーヘッド,4940,5190,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
16,Z213JNPK,Xパッキンセット,540,570,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
17,Z414481S,スパーサーセット,700,980,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
18,Z47005,シートパッキン,440,490,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
19,Z651,逆止弁,330,370,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
20,PZK105,立水栓菊座ナットセット,370,390,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
21,PZK126,アングル接続パッキン,250,270,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
22,ZKF17,接続ナット,360,400,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
,寒冷地用(KM557Z(G)(GF)(Y)(GY)),,,,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
23,Z586WJF,吐水口,10000,10500,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
24,Z659WJAH,吐水口,15200,16000,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
25,Z687WJ2,吐水口,12600,13300,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
26,Z97,水抜きスピンドル,510,570,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
,Z651はついておりません。,,,,KM557(Z)・KM557(Z)Y・KM557(Z)G・KM557(Z)GF・KM557(Z)GY,KM557(Z)_B.png,,
1,PZK1S550,レバーハンドルセット　白,1200,1260,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
2,ZK3S550,キャップ　白,260,290,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
3,Z44482,丸小ねじ,100,110,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
4,ZK1S556G,レバーハンドルセット　メッキ,3490,3670,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
5,ZK3S556G,キャップ　メタリックグレー,280,310,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
6,Z413687,エコノッチユニット,1270,1400,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
7,Z80N,固定ナット,3540,3900,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
8,PZ110S,カートリッジ,4050,4260,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
9,Z594FN,シャワーセット,11900,12500,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
10,Z594FGN,シャワーセット,11900,13100,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
11,Z594N,シャワーヘッド　白,3930,4130,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
12,Z594GN,シャワーヘッド　グレー,3930,4130,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
13,Z411419,ストレーナ,110,200,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
14,Z413546,シャワーホースセット　白,8170,8990,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
15,Z413547,シャワーホースセット　グレー,8170,8990,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
16,Z924N,シャワーセット,14700,15500,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
17,Z924AH,3wayシャワーヘッド,7340,7710,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
18,Z594FMN,シャワーセット,17100,18900,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
19,Z594MN,シャワーヘッド　メッキ,8870,9320,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
20,Z414492,シャワーホースセット　ソルティーグレー,8170,8170,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
21,Z594PK5,パッキンセット,320,360,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
22,Z410417,シートパッキン,70,80,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
23,Z593,省施工ナット,1400,1540,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
24,Z413176,ホースガイドユニット,280,560,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
25,Z44525,Oリング,80,90,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
26,Z664,逆止弁ジョイントセット,2780,2920,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
27,Z351N,カプラー,2380,2500,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
28,Z591S2,水受けトレイ,820,910,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
,寒冷地用(KM590Z(G)・KM594Z(G)・KM598Z),,,,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
29,Z664W,ジョイントセット,2160,2270,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
30,ZKF141PWN,水抜きユニット,6830,7520,KM590(Z)(G)・KM594(Z)(G)・KM598(Z),KM590(Z)(G)_B.png,,
1,Z343C,レバーハンドルセット(白),1420,1570,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
2,Z343,レバーハンドルセット(黒),1420,1570,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
3,ZK3J,キャップ,520,550,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
4,Z44482,丸小ねじ,100,110,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
5,Z79,カートリッジ締付ナット,1410,1560,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
6,PZKM110C,カートリッジ(上吐水),6100,6410,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
7,PZKM110N,カートリッジ(下吐水）,7600,7600,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
8,PZ140-18,ＯリングP18,190,200,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
9,ZK221C-17,吐水口,廃番,5720,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
10,ZK221-17,吐水口,廃番,5200,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
11,ZK66B2,吐水口先端部一式,1760,1850,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
12,ZK66B,吐水口先端部一式,1760,1940,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
13,ZK221A,固定ボルトセット,1020,1130,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
14,PZ140-10A,ＯリングP10A,150,160,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
15,ZKM88N,ソケットセット,10600,11700,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
16,ZKF60G,流量調節止水弁,750,830,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
17,ZKF1,送り座,510,540,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
18,PZKF79-15,ソケット部接続パッキン(2ヶ入),170,180,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
,寒冷地用(KM600(A)Z・KM600ZC),,,,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
19,Z420,ソケットセット,12700,14000,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
20,Z89N,流量調節止水弁,890,940,KM600(Z)・KM600A(Z)・KM600C(Z),KM600(Z)_B.png,,
1,Z343,レバーハンドルセット(黒),1420,1570,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
2,PZ343C,レバーハンドルセット,1450,1600,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
3,ZK3J,キャップ,520,550,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
4,Z44482,丸小ねじ,100,110,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
5,Z79,カートリッジ締付ナット,1410,1560,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
6,PZKM110C,カートリッジ(上吐水),6100,6410,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
7,PZKM110N,カートリッジ(下吐水）,7600,7600,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
8,PZ140-18,ＯリングP18,190,200,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
9,ZK223,吐水口,廃番,8500,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
10,ZK223C,吐水口,廃番,8500,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
11,PZK66D,吐水口先端部一式,廃番,,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
12,PZK66D2,吐水口先端部一式,1800,1980,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
13,ZK221A,固定ボルトセット,1020,1130,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
14,PZ140-10A,ＯリングP10A,150,160,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
15,Z82,パッキン菊座ナットセット,410,460,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
16,PZ364C,逆止弁ジョイントユニット(水側）,3400,3740,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
17,PZ364H,逆止弁ジョイントユニット(湯側）,2700,2970,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
,寒冷地用(KM606WZ(C)・KM606AWZ),,,,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
18,PZ364W,ジョイントユニット,2050,2260,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
19,ZK221AW,固定ボルトセット,廃番,1390,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
20,Z97,水抜きスピンドル,510,570,KM606(WZ)(C)・KM606A(WZ),KM606(WZ)(C)_B.png,,
1,PZ343C,レバーハンドルセット,1450,1600,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
2,ZK3J,キャップ,520,550,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
3,Z44482,丸小ねじ,100,110,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
4,Z79,カートリッジ締付ナット,1410,1560,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
5,PZKM110C,カートリッジ(上吐水),6100,6410,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
6,PZKM110N,カートリッジ(下吐水）,7600,7600,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
7,PZ140-18,ＯリングP18,190,200,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
8,ZK223C,吐水口,廃番,8500,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
9,PZK66D2,吐水口先端部一式,1800,1980,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
10,ZK221A,固定ボルトセット,1020,1130,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
11,PZ140-10A,ＯリングP10A,150,160,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
12,Z46245,シートパッキン,廃番,,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
13,PZK105,立水栓菊座ナットセット,370,390,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
14,PZKF43-4,立形逆止弁(水側）,2800,3080,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
15,PZKF43,立形逆止弁(湯側),3050,3360,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
16,PZK126,アングル接続パッキン,250,270,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
17,ZKF17,接続ナット,360,400,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
,寒冷地用(KM607AWZ・KM607WZC),,,,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
18,ZK223WC,吐水口,廃番,7450,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
19,ZK221AW,固定ボルトセット,廃番,1390,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
20,Z97,水抜きスピンドル,510,570,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
,PZKF43-4・PZKF43はついておりません。,,,,KM607A(WZ)・KM607(WZ)C,KM607A(WZ)_B.png,,
1,PZ343C,レバーハンドルセット,1450,1600,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
2,ZK3J,キャップ,520,550,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
3,Z44482,丸小ねじ,100,110,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
4,Z79,カートリッジ締付ナット,1410,1560,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
5,PZKM110A,カートリッジ(上吐水),6100,6410,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
6,PZKM110N,カートリッジ(下吐水）,7600,7600,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
7,PZ140-18,ＯリングP18,190,200,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
8,ZK223C,吐水口,廃番,8500,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
9,PZK66D2,吐水口先端部一式,1800,1980,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
10,ZK221A,固定ボルトセット,1020,1130,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
11,PZ140-10A,ＯリングP10A,150,160,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
12,Z44889,シートパッキン,390,430,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
13,PZK105,立水栓菊座ナットセット,370,390,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
14,PZKF43-4,立形逆止弁（水側）,2800,3080,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
15,PZKF43,立形逆止弁(湯側),3050,3360,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
16,PZK126,アングル接続パッキン,250,270,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
17,ZKF17,接続ナット,360,400,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
,寒冷地用(KM608AWZ・KM608WZ(C)）,,,,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
18,ZK223WC,吐水口,廃番,7450,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
19,ZK221AW,固定ボルトセット,廃番,1390,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
20,Z97,水抜きスピンドル,510,570,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
,PZKF43-4・PZKF43はついておりません。,,,,KM608A(WZ)・KM608A(WZ)・KM608(WZ)(C),KM608A(WZ)_B.png,,
1,ZK1W630,止水ハンドルセット,2020,2230,KM611(Z)C・KM611(Z)C4,KM611(Z)C_B.png,,
2,ZK3T640,キャップ,320,360,KM611(Z)C・KM611(Z)C4,KM611(Z)C_B.png,,
3,ZK3A-16,丸小ねじ,100,110,KM611(Z)C・KM611(Z)C4,KM611(Z)C_B.png,,
4,Z44886,止水ボンネット,廃番,3170,KM611(Z)C・KM611(Z)C4,KM611(Z)C_B.png,,
5,PZK4E-15,こま,250,270,KM611(Z)C・KM611(Z)C4,KM611(Z)C_B.png,,
6,Z231,締付ナットセット,400,440,KM611(Z)C・KM611(Z)C4,KM611(Z)C_B.png,,
7,PZK126,アングル接続パッキン,250,270,KM611(Z)C・KM611(Z)C4,KM611(Z)C_B.png,,
8,ZKF17,接続ナット,360,400,KM611(Z)C・KM611(Z)C4,KM611(Z)C_B.png,,
9,PZ42-20,パッキンセット20mm,260,290,KM611(Z)C・KM611(Z)C4,KM611(Z)C_B.png,,
10,ZK121-20,Xパッキン,150,160,KM611(Z)C・KM611(Z)C4,KM611(Z)C_B.png,,
11,Z418C-20,吐水口,廃番,5040,KM611(Z)C・KM611(Z)C4,KM611(Z)C_B.png,,
1,ZK1S706,レバーハンドルセット　メッキ,3560,3740,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
2,ZK3S706,キャップ　メッキ,1000,1100,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
3,Z44482,丸小ねじ,100,110,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
4,Z414686,固定ナットカバー,570,630,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
5,Z39090,カラーリング,220,240,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
6,Z39091,カラーリング,220,240,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
7,Z39083,カラーリング,1780,1870,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
8,Z414685,固定ナット,3540,3720,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
9,PZ110S,カートリッジ,4050,4260,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
10,Z646,吐水口,11500,12700,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
11,Z574,吐水口先端部一式,510,570,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
12,Z213JNPK,Xパッキンセット,540,570,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
13,Z411185,シートパッキン,130,150,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
14,Z660,スピードナット,1400,1540,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
15,Z44525,Oリング,80,90,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
16,Z664,逆止弁ジョイントセット,2780,2920,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
,寒冷地用(KM706Z(B)(G)・KM706ZGV(1)・KM706ZR14GV1),,,,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
17,Z646W,吐水口,12400,13100,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
18,Z664W,ジョイントセット,2160,2270,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
19,Z97,水抜きスピンドル,510,570,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
,KM706GV(1)・KM706R14GV1仕様,,,,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
20,Z415047,回転規制ストッパー,250,270,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
21,Z414717,本体固定セット,980,1080,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
22,Z646V,吐水口,11500,12100,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
,KM706ZGV(1)仕様,,,,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
23,Z646WV,吐水口,12400,13100,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
,KM706R14GV1仕様,,,,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
24,Z646VR14,吐水口,11400,12000,KM706(Z)(B)(G)・KM706(Z)GV(1)・KM706(Z)R14GV1,KM706(Z)(B)(G)_B.png,,
1,ZK1S708,レバーハンドルセット　メッキ,3560,3740,KM708G,KM708G_B.png,,
2,ZK3S708,キャップ　メッキ,1000,1050,KM708G,KM708G_B.png,,
3,Z44482,丸小ねじ,100,110,KM708G,KM708G_B.png,,
4,Z415415,カバー,570,600,KM708G,KM708G_B.png,,
5,Z415414,固定ナット,1290,1360,KM708G,KM708G_B.png,,
6,Z415407,ハウジング,1150,1210,KM708G,KM708G_B.png,,
7,PZ110S,カートリッジ,4050,4260,KM708G,KM708G_B.png,,
8,ZKM708FMN,シャワーセット,17100,18900,KM708G,KM708G_B.png,,
9,ZKM708MN,シャワーヘッド　メッキ,8870,9320,KM708G,KM708G_B.png,,
10,Z411419,ストレーナ,110,200,KM708G,KM708G_B.png,,
11,Z213GNPK,Xパッキンセット,430,860,KM708G,KM708G_B.png,,
12,Z38386,上面施工固定具,4430,4430,KM708G,KM708G_B.png,,
13,Z413176,ホースガイドユニット,280,560,KM708G,KM708G_B.png,,
14,Z44525,Oリング,80,90,KM708G,KM708G_B.png,,
15,Z664,逆止弁ジョイントセット,2780,2920,KM708G,KM708G_B.png,,
16,Z351N,カプラー,2380,2500,KM708G,KM708G_B.png,,
,寒冷地用(KM708ZG),,,,KM708G,KM708G_B.png,,
17,Z664W,ジョイントセット,2160,2270,KM708G,KM708G_B.png,,
18,ZKF141PWN,水抜きユニット,6830,7520,KM708G,KM708G_B.png,,
1,ZK1S706,レバーハンドルセット　メッキ,3560,3740,KM728(Z)G,KM728(Z)G_B.png,,
2,ZK3S706,キャップ　メッキ,1000,1100,KM728(Z)G,KM728(Z)G_B.png,,
3,Z44482,丸小ねじ,100,110,KM728(Z)G,KM728(Z)G_B.png,,
4,Z414686,固定ナットカバー,570,630,KM728(Z)G,KM728(Z)G_B.png,,
5,Z39083,カラーリング,1780,1870,KM728(Z)G,KM728(Z)G_B.png,,
6,Z414685,固定ナット,3540,3720,KM728(Z)G,KM728(Z)G_B.png,,
7,Z213JNPK,Xパッキンセット,540,570,KM728(Z)G,KM728(Z)G_B.png,,
8,PZ110S,カートリッジ,4050,4260,KM728(Z)G,KM728(Z)G_B.png,,
9,ZKM728FMN,シャワーセット,17100,18000,KM728(Z)G,KM728(Z)G_B.png,,
10,ZKM728MN,シャワーヘッド　メッキ,8870,9320,KM728(Z)G,KM728(Z)G_B.png,,
11,Z415018,クリップ,130,150,KM728(Z)G,KM728(Z)G_B.png,,
12,Z411419,ストレーナ,110,200,KM728(Z)G,KM728(Z)G_B.png,,
13,Z415047,回転規制ストッパー,250,270,KM728(Z)G,KM728(Z)G_B.png,,
14,Z410417,シートパッキン,70,80,KM728(Z)G,KM728(Z)G_B.png,,
15,Z593,省施工ナット,1400,1540,KM728(Z)G,KM728(Z)G_B.png,,
16,Z413176,ホースガイドユニット,280,560,KM728(Z)G,KM728(Z)G_B.png,,
17,Z44525,Oリング,80,90,KM728(Z)G,KM728(Z)G_B.png,,
18,Z664,逆止弁ジョイントセット,2780,2920,KM728(Z)G,KM728(Z)G_B.png,,
19,Z351N,カプラー,2380,2500,KM728(Z)G,KM728(Z)G_B.png,,
,寒冷地用(KM728ZG),,,,KM728(Z)G,KM728(Z)G_B.png,,
20,Z664W,ジョイントセット,2160,2270,KM728(Z)G,KM728(Z)G_B.png,,
