番号,品番,品名,希望小売価格,税込,品番,分解図,備考,削除
,KPP507,吐水パイプ組,7720,8106,FB235E・FB235E-W,FB235E_B.png,,0
,KPP507N,吐水パイプ組(寒),8160,8568,FB235E・FB235E-W,FB235E_B.png,,0
,KP893,吐水口金具組,1750,1838,FB235E・FB235E-W,FB235E_B.png,,0
,KPS1349,Oリング,210,221,FB235E・FB235E-W,FB235E_B.png,,0
,KPS331,OVパッキン,690,725,FB235E・FB235E-W,FB235E_B.png,,0
,KP955,止めビス,300,315,FB235E・FB235E-W,FB235E_B.png,,0
,KPS665,上面施工金具組,5110,5366,FB235E・FB235E-W,FB235E_B.png,,0
,KPS1915J3,ワンタッチアダプター,2110,2216,FB235E・FB235E-W,FB235E_B.png,,0
,KPS573,水抜きツマミ(寒〉,590,620,FB235E・FB235E-W,FB235E_B.png,,0
,KP74,操作レバー組,2910,3056,FB235E・FB235E-W,FB235E_B.png,,0
,KPS756,カートリッジ押え,2910,3056,FB235・FB235-W,FB235_B.png,,0
,KPS027H-C,セラミックカートリッジ,4260,4473,FB235・FB235-W,FB235_B.png,,0
,KPP507,吐水パイプ組,7720,8106,FB235・FB235-W,FB235_B.png,,0
,KPP507N,吐水パイプ組(寒),8160,8568,FB235・FB235-W,FB235_B.png,,0
,KP893,吐水口金具組,1750,1838,FB235・FB235-W,FB235_B.png,,0
,KPS1349,Oリング,210,221,FB235・FB235-W,FB235_B.png,,0
,KPS331,OVパッキン,690,725,FB235・FB235-W,FB235_B.png,,0
,KP955,止めビス,300,315,FB235・FB235-W,FB235_B.png,,0
,KPS665,上面施工金具組,5110,5366,FB235・FB235-W,FB235_B.png,,0
,KPS1915J3(代),アダプター,2110,2216,FB235・FB235-W,FB235_B.png,,0
,KPS573,水抜きツマミ(寒〉,590,620,FB235・FB235-W,FB235_B.png,,0
,KP74,操作レバー組,2910,3056,FB235・FB235-W,FB235_B.png,,0
,KPS719,カートリッジ押え,2200,2310,FB237・FB237-W,FB237_B.png,,0
,KPS027H-C,セラミックカートリッジ,4260,4473,FB237・FB237-W,FB237_B.png,,0
,KPP505,吐水パイプ組,7720,8106,FB237・FB237-W,FB237_B.png,,0
,KPP505N,吐水パイプ組(寒),8160,8568,FB237・FB237-W,FB237_B.png,,0
,KP893,泡沫金具,1750,1838,FB237・FB237-W,FB237_B.png,,0
,KPS394,Oリング,200,210,FB237・FB237-W,FB237_B.png,,0
,KPS1319,UVパッキン,660,693,FB237・FB237-W,FB237_B.png,,0
,KP817,化粧アダプター,1540,1617,FB237・FB237-W,FB237_B.png,,0
,KPS314,トップシールパッキン,140,147,FB237・FB237-W,FB237_B.png,,0
,KPS723,馬蹄座金,640,672,FB237・FB237-W,FB237_B.png,,0
,KPS737,スプリングワッシャー,290,305,FB237・FB237-W,FB237_B.png,,0
,KPS642,固定ナット,460,483,FB237・FB237-W,FB237_B.png,,0
,KPS1915J3(代),アダプター,2110,2216,FB237・FB237-W,FB237_B.png,,0
,KPS573,水抜きツマミ(寒),590,620,FB237・FB237-W,FB237_B.png,,0
,KP1039,操作レバー組,4460,4683,FB237・FB237-W,FB237_B.png,,0
,KPS1717,カートリッジ押え,2200,2310,FB238・FB238-W,FB238_B.png,,0
,KPS027H-B,セラミックカートリッジ,4260,4473,FB238・FB238-W,FB238_B.png,,0
,KPP488A,吐水パイプ組,7570,7949,FB238・FB238-W,FB238_B.png,,0
,KPP488NA,吐水パイプ組(寒),8020,8421,FB238・FB238-W,FB238_B.png,,0
,KP893,泡沫金具組,1750,1838,FB238・FB238-W,FB238_B.png,,0
,KPS1319,UVパッキン,660,693,FB238・FB238-W,FB238_B.png,,0
,KPS314,トップシールパッキン,140,147,FB238・FB238-W,FB238_B.png,,0
,KPS723,馬蹄座金,640,672,FB238・FB238-W,FB238_B.png,,0
,KPS737,スプリングワッシャー,290,305,FB238・FB238-W,FB238_B.png,,0
,KPS642,馬蹄ナット,460,483,FB238・FB238-W,FB238_B.png,,0
,KPS1915J3(代),アダプター,2110,2216,FB238・FB238-W,FB238_B.png,,0
,KPS654,水抜きツマミ(寒),790,830,FB238・FB238-W,FB238_B.png,,0
,KP61DW,操作レバー組,2340,2457,FB238・FB238-W,FB238_B.png,,0
,KPS709,カートリッジ押え,0,0,FB240U12・FB240U12-W,FB240U12_B.png,,0
,KPS077AH,セラミックカートリッジ,5820,6111,FB240U12・FB240U12-W,FB240U12_B.png,廃番商品,0
,KPS314,トップシールパッキン,140,147,FB240U12・FB240U12-W,FB240U12_B.png,,0
,KPS608A,固定ナットセット,610,641,FB240U12・FB240U12-W,FB240U12_B.png,,0
,KPS916,接続カプラー,2490,2615,FB240U12・FB240U12-W,FB240U12_B.png,,0
,MP547A,接続カプラー(寒),4960,5208,FB240U12・FB240U12-W,FB240U12_B.png,,0
,KPS1915J3(代),アダプター,2110,2216,FB240U12・FB240U12-W,FB240U12_B.png,,0
,HC713DW,シャワーヘッド組,5820,6111,FB240U12・FB240U12-W,FB240U12_B.png,,0
,KPS373DW,散水板組,2490,2615,FB240U12・FB240U12-W,FB240U12_B.png,,0
,HC186DW-U12,シャワーホース組,8730,9167,FB240U12・FB240U12-W,FB240U12_B.png,,0
,HC763DW,シャワーホルダー組,0,0,FB240U12・FB240U12-W,FB240U12_B.png,,0
,KP61DW,操作レバー組,2340,2457,FB240U12・FB240U12-W,FB240U12_B.png,廃番商品,0
,KP816,カートリッジカバー,0,0,FB242U13・FB242U13-W,FB242U13_B.png,,0
,KPS705,カートリッジ押え,2880,3024,FB242U13・FB242U13-W,FB242U13_B.png,廃番商品,0
,KPS077AH,セラッミックカートリッジ,5820,6111,FB242U13・FB242U13-W,FB242U13_B.png,,0
,KPS1318,トップシールパッキン,550,578,FB242U13・FB242U13-W,FB242U13_B.png,,0
,KPS608A,固定ナットセット,610,641,FB242U13・FB242U13-W,FB242U13_B.png,,0
,KPS1908,接続カプラー,2380,2499,FB242U13・FB242U13-W,FB242U13_B.png,,0
,KPS1908NB,接続カプラー(寒),4050,4253,FB242U13・FB242U13-W,FB242U13_B.png,,0
,KPS1915J3(代),ワンタッチアダプター,2110,2216,FB242U13・FB242U13-W,FB242U13_B.png,,0
,HC715DW,シャワーヘッド組,4810,5051,FB242U13・FB242U13-W,FB242U13_B.png,,0
,KPS381DW-U13,散水板組,0,0,FB242U13・FB242U13-W,FB242U13_B.png,,0
,HC187DW-G4,シャワーホース組,7430,7802,FB242U13・FB242U13-W,FB242U13_B.png,廃番商品,0
,HC769DW,シャワーホルダー,0,0,FB242U13・FB242U13-W,FB242U13_B.png,,0
,KPS314,トップシールパッキン,140,147,FB242U13・FB242U13-W,FB242U13_B.png,廃番商品,0
,KP65,操作レバー組,2910,3056,FB242U13・FB242U13-W,FB242U13_B.png,,0
,KP864A,化粧カバー,1680,1764,FB244U15-#P・FB244U15-W#P,FB244U15-#P_B.png,,0
,KPS761,カートリッジ押え,710,746,FB244U15-#P・FB244U15-W#P,FB244U15-#P_B.png,,0
,KPS027H-C,セラミックカートリッジ,4260,4473,FB244U15-#P・FB244U15-W#P,FB244U15-#P_B.png,,0
,KPS1330,パッキン,230,242,FB244U15-#P・FB244U15-W#P,FB244U15-#P_B.png,,0
,KPS608A,固定ナットセット,610,641,FB244U15-#P・FB244U15-W#P,FB244U15-#P_B.png,,0
,KPS1908,接続カプラー,2380,2499,FB244U15-#P・FB244U15-W#P,FB244U15-#P_B.png,,0
,KPS1908NB,水抜きアダプター,4050,4253,FB244U15-#P・FB244U15-W#P,FB244U15-#P_B.png,,0
,KPS1915J3(代),アダプター,2110,2216,FB244U15-#P・FB244U15-W#P,FB244U15-#P_B.png,,0
,HC735BG,シャワーヘッド組,6120,6426,FB244U15-#P・FB244U15-W#P,FB244U15-#P_B.png,,0
,HC187BG-U15,シャワーホース組,8160,8568,FB244U15-#P・FB244U15-W#P,FB244U15-#P_B.png,,0
,HC581BG,シャワー部,19500,20475,FB244U15-#P・FB244U15-W#P,FB244U15-#P_B.png,,0
,KPS314,トップシールパッキン,140,147,FB244U15-#P・FB244U15-W#P,FB244U15-#P_B.png,,0
,KP1016-6,操作レバー組,2240,2352,FB244U15-#P・FB244U15-W#P,FB244U15-#P_B.png,,0
,KP846A-6,化粧カバー,710,746,FB244U16・FB244Ul6-W,FB244U16_B.png,,0
,KPS761,カートリッジ押え,710,746,FB244U16・FB244Ul6-W,FB244U16_B.png,,0
,KPS027H-C,セラミックカートリッジ,4260,4473,FB244U16・FB244Ul6-W,FB244U16_B.png,,0
,KPS1330,パッキン,230,242,FB244U16・FB244Ul6-W,FB244U16_B.png,,0
,KPS608A,固定ナットセット,610,641,FB244U16・FB244Ul6-W,FB244U16_B.png,,0
,KPS1908,接続カプラー,2380,2499,FB244U16・FB244Ul6-W,FB244U16_B.png,,0
,KPS1908N,接続カプラー(寒),3780,3969,FB244U16・FB244Ul6-W,FB244U16_B.png,,0
,KPS1915J3(代),アダプター,2110,2216,FB244U16・FB244Ul6-W,FB244U16_B.png,,0
,HC740-6,シャワーヘッド組,3990,4190,FB244U16・FB244Ul6-W,FB244U16_B.png,,0
,HC187-U16-6,シャワーホース組,5020,5271,FB244U16・FB244Ul6-W,FB244U16_B.png,,0
,HC582N-6,シャワー部,8910,9356,FB244U16・FB244Ul6-W,FB244U16_B.png,,0
,KPS314,トップシールパッキン,140,147,FB244U16・FB244Ul6-W,FB244U16_B.png,,0
,KPS381-6U16,散水板組,1560,1638,FB244U16・FB244Ul6-W,FB244U16_B.png,,0
,KP1035,操作レバー組,3950,4148,FB244U16・FB244Ul6-W,FB244U16_B.png,,0
,KP864A,化粧カバー,1680,1764,FB244U17・FB244U17-W,FB244U17_B.png,,0
,KPS761,カートリッジ押え,710,746,FB244U17・FB244U17-W,FB244U17_B.png,,0
,KPS027H-B,セラミックカートリッジ,4260,4473,FB244U17・FB244U17-W,FB244U17_B.png,,0
,KPS1330,パッキン,230,242,FB244U17・FB244U17-W,FB244U17_B.png,,0
,KPS608A,固定ナットセット,610,641,FB244U17・FB244U17-W,FB244U17_B.png,,0
,KPS1908,接続カプラー,2380,2499,FB244U17・FB244U17-W,FB244U17_B.png,,0
,KPS1908NB,接続カプラー(寒),4050,4253,FB244U17・FB244U17-W,FB244U17_B.png,,0
,HC744K(代),シャワーヘッド組,7500,7875,FB244U17・FB244U17-W,FB244U17_B.png,,0
,HC187BG-U17,シャワーホース組,5110,5366,FB244U17・FB244U17-W,FB244U17_B.png,,0
,HC584,シャワー部,19700,20685,FB244U17・FB244U17-W,FB244U17_B.png,,0
,KPS314,トップシールパッキン,140,147,FB244U17・FB244U17-W,FB244U17_B.png,,0
,KPS1915J3(代),アダプター,2110,2216,FB244U17・FB244U17-W,FB244U17_B.png,,0
,KPS381BGU17,散水板,3130,3287,FB244U17・FB244U17-W,FB244U17_B.png,,0
,KP80-6,操作レバー組,2380,2499,FB244U17・FB244U17-W,FB244U17_B.png,,0
,KP846A-6,化粧カバー,710,746,FB244U19・FB244U19-W,FB244U19_B.png,,0
,KPS761,カートリッジ押え,710,746,FB244U19・FB244U19-W,FB244U19_B.png,,0
,KPS027H-C,セラミックカートリッジ,4260,4473,FB244U19・FB244U19-W,FB244U19_B.png,,0
,KPS1330,パッキン,230,242,FB244U19・FB244U19-W,FB244U19_B.png,,0
,KPS608A,固定ナットセット,610,641,FB244U19・FB244U19-W,FB244U19_B.png,,0
,KPS1908,接続カプラー,2380,2499,FB244U19・FB244U19-W,FB244U19_B.png,,0
,KPS1908NB,接続カプラー(寒),4050,4253,FB244U19・FB244U19-W,FB244U19_B.png,,0
,KPS1915J3(代),アダプター,2110,2216,FB244U19・FB244U19-W,FB244U19_B.png,,0
,HC748-6,シャワーヘッド組,3910,4106,FB244U19・FB244U19-W,FB244U19_B.png,,0
,HC187-U19-6,シャワーホース組,8350,8768,FB244U19・FB244U19-W,FB244U19_B.png,,0
,HC585-6,シャワー部,15100,15855,FB244U19・FB244U19-W,FB244U19_B.png,,0
,KPS314,トップシールパッキン,140,147,FB244U19・FB244U19-W,FB244U19_B.png,,0
,KPS381BGU18,散水板,990,1040,FB244U19・FB244U19-W,FB244U19_B.png,,0
,KP1898,吐水口金具組,1890,1985,FB244U19・FB244U19-W,FB244U19_B.png,,0
,KP74,操作レバー組,2910,3056,FB244U19・FB244U19-W,FB244U19_B.png,,0
,KPS752,カートリッジ押え,2820,2961,FB273GK5・FB273GK5-W,FB273GK5_B.png,,0
,KPS027H-C,セラミックカートリッジ,4260,4473,FB273GK5・FB273GK5-W,FB273GK5_B.png,,0
,HC712BBG,シャワーヘッド組,4960,5208,FB273GK5・FB273GK5-W,FB273GK5_B.png,,0
,HC186ABG-G5B,シャワーホース組,9320,9786,FB273GK5・FB273GK5-W,FB273GK5_B.png,,0
,KPS314,トップシールパッキン,140,147,FB273GK5・FB273GK5-W,FB273GK5_B.png,,0
,KPS725,馬蹄座金,2490,2615,FB273GK5・FB273GK5-W,FB273GK5_B.png,,0
,KPS727,スペーサー,860,903,FB273GK5・FB273GK5-W,FB273GK5_B.png,,0
,KPS738,スプリングワッシャー,790,830,FB273GK5・FB273GK5-W,FB273GK5_B.png,,0
,KPS599,シャワー接続プラグ,1750,1838,FB273GK5・FB273GK5-W,FB273GK5_B.png,,0
,KPS1908,接続カプラー,2380,2499,FB273GK5・FB273GK5-W,FB273GK5_B.png,,0
,KPS1908NB,接続カプラー(寒),4050,4253,FB273GK5・FB273GK5-W,FB273GK5_B.png,,0
,KPS1915J3(代),ワンタッチアダプター,2110,2216,FB273GK5・FB273GK5-W,FB273GK5_B.png,,0
,KPS374BG2,散水板組,2490,2615,FB273GK5・FB273GK5-W,FB273GK5_B.png,,0
,KP94,操作レバー組,4960,5208,FB273GK5・FB273GK5-W,FB273GK5_B.png,,0
,KPS752,カートリッジ押え,2820,2961,FB273GK5E・FB273GK5E-W,FB273GK5E-#P_B.png,,0
,KPS027H-E,セラミックカートリッジ,4460,4683,FB273GK5E・FB273GK5E-W,FB273GK5E-#P_B.png,,0
,HC732BG-A,シャワーヘッド組,7430,7802,FB273GK5E・FB273GK5E-W,FB273GK5E-#P_B.png,,0
,HC125BGG5E,シャワーホース組,9320,9786,FB273GK5E・FB273GK5E-W,FB273GK5E-#P_B.png,,0
,KPS314,トップシールパッキン,140,147,FB273GK5E・FB273GK5E-W,FB273GK5E-#P_B.png,,0
,KPS725,馬蹄麿金,2490,2615,FB273GK5E・FB273GK5E-W,FB273GK5E-#P_B.png,,0
,KPS727,スペーサー,860,903,FB273GK5E・FB273GK5E-W,FB273GK5E-#P_B.png,,0
,KPS738,スプリングワッシャー,790,830,FB273GK5E・FB273GK5E-W,FB273GK5E-#P_B.png,,0
,KPS599,シャワー接続プラグ,1750,1838,FB273GK5E・FB273GK5E-W,FB273GK5E-#P_B.png,,0
,KPS1908,接続カプラー,2380,2499,FB273GK5E・FB273GK5E-W,FB273GK5E-#P_B.png,,0
,KPS1908NB,接続カプラー(寒),4050,4253,FB273GK5E・FB273GK5E-W,FB273GK5E-#P_B.png,,0
,KPS1915J3(代),アダプター,2110,2216,FB273GK5E・FB273GK5E-W,FB273GK5E-#P_B.png,,0
,KP94,操作レバー組,4960,5208,FB273GK5E・FB273GK5E-W,FB273GK5E-#P_B.png,,0
,KPS752,カートリッジ押え,2820,2961,FB273GK5E-#P・FB273GK5E-W#P,FB273GK5E_B.png,,0
,KPS027H-E,セラミックカートリッジ,4460,4683,FB273GK5E-#P・FB273GK5E-W#P,FB273GK5E_B.png,,0
,HC732-A,シャワーヘッド組,8160,8568,FB273GK5E-#P・FB273GK5E-W#P,FB273GK5E_B.png,,0
,HC125BGG5E,シャワーホース組,9320,9786,FB273GK5E-#P・FB273GK5E-W#P,FB273GK5E_B.png,,0
,KPS314,トップシールパッキン,140,147,FB273GK5E-#P・FB273GK5E-W#P,FB273GK5E_B.png,,0
,KPS725,馬蹄座金,2490,2615,FB273GK5E-#P・FB273GK5E-W#P,FB273GK5E_B.png,,0
,KPS727,スペーサー,860,903,FB273GK5E-#P・FB273GK5E-W#P,FB273GK5E_B.png,,0
,KPS738,スプリングワッシャー,790,830,FB273GK5E-#P・FB273GK5E-W#P,FB273GK5E_B.png,,0
,KPS599,シャワー接続プラグ,1750,1838,FB273GK5E-#P・FB273GK5E-W#P,FB273GK5E_B.png,,0
,KPS1908,接続カプラー,2380,2499,FB273GK5E-#P・FB273GK5E-W#P,FB273GK5E_B.png,,0
,KPS1908NB,接続カプラー(寒),4050,4253,FB273GK5E-#P・FB273GK5E-W#P,FB273GK5E_B.png,,0
,KPS1915J3(代),アダプター,2110,2216,FB273GK5E-#P・FB273GK5E-W#P,FB273GK5E_B.png,,0
,KP94,操作レバー組,4960,5208,FB273GK5E-#P・FB273GK5E-W#P,FB273GK5E_B.png,,0
,KPS752,カートリッジ押え,2820,2961,FB273GK5F・FB273GK5F-W,FB273GK5F_B.png,,0
,KPS027H-E,セラミックカートリッジ,4460,4683,FB273GK5F・FB273GK5F-W,FB273GK5F_B.png,,0
,HC736BG,シャワーヘッド組,0,0,FB273GK5F・FB273GK5F-W,FB273GK5F_B.png,,0
,HC125BGG5E,シャワーホース組,9320,9786,FB273GK5F・FB273GK5F-W,FB273GK5F_B.png,廃番商品,0
,KPS314,トップシールパッキン,140,147,FB273GK5F・FB273GK5F-W,FB273GK5F_B.png,,0
,KPS725,馬蹄座金,2490,2615,FB273GK5F・FB273GK5F-W,FB273GK5F_B.png,,0
,KPS727,スペーサー,860,903,FB273GK5F・FB273GK5F-W,FB273GK5F_B.png,,0
,KPS738,スプリングワッシャー,790,830,FB273GK5F・FB273GK5F-W,FB273GK5F_B.png,,0
,KPS599,シャワー接続プラグ,1750,1838,FB273GK5F・FB273GK5F-W,FB273GK5F_B.png,,0
,KPS1908B,接続カプラー,2490,2615,FB273GK5F・FB273GK5F-W,FB273GK5F_B.png,,0
,KPS1908NB,接続カプラー(寒),4050,4253,FB273GK5F・FB273GK5F-W,FB273GK5F_B.png,,0
,KPS1915J3(代),アダプター,2110,2216,FB273GK5F・FB273GK5F-W,FB273GK5F_B.png,,0
,KPS379-GK5F,散水板組,0,0,FB273GK5F・FB273GK5F-W,FB273GK5F_B.png,,0
,KP94,操作レバー組,4960,5208,FB273GK5F・FB273GK5F-W,FB273GK5F_B.png,廃番商品,0
,KPS752,カートリッジ押え,2820,2961,FB273GK7B・FB273GK7B-W,FB273GK7B_B.png,,0
,KPS027H-E,セラミックカートリッジ,4460,4683,FB273GK7B・FB273GK7B-W,FB273GK7B_B.png,,0
,HC727BG,シャワーヘッド組,8450,8873,FB273GK7B・FB273GK7B-W,FB273GK7B_B.png,,0
,HC188BGG7B(代),シャワーホース組,9320,9786,FB273GK7B・FB273GK7B-W,FB273GK7B_B.png,,0
,KPS314,トップシールパッキン,140,147,FB273GK7B・FB273GK7B-W,FB273GK7B_B.png,,0
,KPS725,馬蹄座金,2490,2615,FB273GK7B・FB273GK7B-W,FB273GK7B_B.png,,0
,KPS727,スペーサー,860,903,FB273GK7B・FB273GK7B-W,FB273GK7B_B.png,,0
,KPS738,スプリングワツシヤー,790,830,FB273GK7B・FB273GK7B-W,FB273GK7B_B.png,,0
,KPS1525,接続プラグ,2200,2310,FB273GK7B・FB273GK7B-W,FB273GK7B_B.png,,0
,KPS1912,減圧弁セット,9180,9639,FB273GK7B・FB273GK7B-W,FB273GK7B_B.png,,0
,KPS1912N,減圧弁セット(寒),9320,9786,FB273GK7B・FB273GK7B-W,FB273GK7B_B.png,,0
,KPS1915R2,アダプター,2490,2615,FB273GK7B・FB273GK7B-W,FB273GK7B_B.png,,0
,KPS1917N,逆止弁(寒),2490,2615,FB273GK7B・FB273GK7B-W,FB273GK7B_B.png,,0
,KPS1559,シヤワープラグ,1750,1838,FB273GK7B・FB273GK7B-W,FB273GK7B_B.png,,0
,KP94,操作レバー組,4960,5208,FB273GK7B・FB273GK7B-W,FB273GK7B_B.png,,0
,KPS752,カートリッジ押え,2820,2961,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,,0
,KPS027H-E,セラミックカートリッジ,4460,4683,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,,0
,HC734BG,シャワーヘッド組,0,0,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,,0
,HC188BGG7B(代),シャワーホース組,9320,9786,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,廃番商品,0
,KPS314,トップシールパッキン,140,147,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,,0
,KPS725,馬蹄座金,2490,2615,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,,0
,KPS727,スペーサー,860,903,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,,0
,KPS738,スプリングワッシャー,790,830,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,,0
,KPS1525,接続プラグ,2200,2310,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,,0
,KPS1912,減圧弁セット,9180,9639,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,,0
,KPS1912N,減圧弁セット(寒),9320,9786,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,,0
,KPS1915R2,アダプター,2490,2615,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,,0
,KPS1915J3(代),アダプター(寒),2110,2216,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,,0
,KPS1917N,逆止弁(寒),2490,2615,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,,0
,KPS1559,シャワープラグ,1750,1838,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,,0
,KP1036,操作レバー組,4960,5208,FB273GK7C・FB273GK7C-W,FB273GK7C_B.png,,0
,KPS1713,カートリッジ押え,3490,3665,FB276GK8・FB276GK8-W,FB276GK8_B.png,,0
,KPS027H-E,セラミックカートリッジ,4460,4683,FB276GK8・FB276GK8-W,FB276GK8_B.png,,0
,HC745K(代),シャワーヘッド組,7870,8264,FB276GK8・FB276GK8-W,FB276GK8_B.png,,0
,HC745M2(代),シャワーヘッドホース組,14400,15120,FB276GK8・FB276GK8-W,FB276GK8_B.png,,0
,KPS314,トップシールパッキン,140,147,FB276GK8・FB276GK8-W,FB276GK8_B.png,,0
,KPS1635,爪付座金,560,588,FB276GK8・FB276GK8-W,FB276GK8_B.png,,0
,KPS608B,固定ナットセット,1080,1134,FB276GK8・FB276GK8-W,FB276GK8_B.png,,0
,KPS1908,接続カプラー,2380,2499,FB276GK8・FB276GK8-W,FB276GK8_B.png,,0
,KPS1908NB,接続カプラー(寒),4050,4253,FB276GK8・FB276GK8-W,FB276GK8_B.png,,0
,KPS1915J3(代),アダプター,2110,2216,FB276GK8・FB276GK8-W,FB276GK8_B.png,,0
,KPS381BG-G8,散水板,3500,3675,FB276GK8・FB276GK8-W,FB276GK8_B.png,,0
,KP1022,操作レバー組,3600,3780,FB276GK8・FB276GK8-W,FB276GK8_B.png,,0
,KPS1713,カートリッジ押え,3490,3665,FB277GK5G・FB277GK5G-W,FB277GK5G_B.png,,0
,KPS027H-B,セラミックカートリッジ,4260,4473,FB277GK5G・FB277GK5G-W,FB277GK5G_B.png,,0
,HC291,シャワー部,20000,21000,FB277GK5G・FB277GK5G-W,FB277GK5G_B.png,,0
,KPS381-G5G,散水板,3030,3182,FB277GK5G・FB277GK5G-W,FB277GK5G_B.png,,0
,HC747,シャワーヘッド組,6560,6888,FB277GK5G・FB277GK5G-W,FB277GK5G_B.png,,0
,-,浄水カートリッジ,,0,FB277GK5G・FB277GK5G-W,FB277GK5G_B.png,,0
,HC184BG-G5GHS,シャワーホースユニット,13400,14070,FB277GK5G・FB277GK5G-W,FB277GK5G_B.png,-,0
,KPS665B,上面施工金具組,4890,5135,FB277GK5G・FB277GK5G-W,FB277GK5G_B.png,,0
,KPS1907,接続カプラー,2490,2615,FB277GK5G・FB277GK5G-W,FB277GK5G_B.png,,0
,MP547C,接続カプラー(寒),4750,4988,FB277GK5G・FB277GK5G-W,FB277GK5G_B.png,,0
,KPS1915J3,アダプター,2110,2216,FB277GK5G・FB277GK5G-W,FB277GK5G_B.png,,0
,KP955B,止めビス,210,221,FB277GK5G・FB277GK5G-W,FB277GK5G_B.png,,0
,KPS582,異径アダプター(寒),570,599,FB277GK5G・FB277GK5G-W,FB277GK5G_B.png,,0
,KP1036,操作レバー組,4960,5208,FB277GK5G・FB277GK5G-W,FB277GK5G_B.png,,0
,KPS1713,カートリッジ押え,3490,3665,FB277GK8・FB277GK8-W,FB277GK8_B.png,,0
,KPS027H-E,セラミックカートリッジ,4460,4683,FB277GK8・FB277GK8-W,FB277GK8_B.png,,0
,HC745K(代),シヤワーヘッド組,7870,8264,FB277GK8・FB277GK8-W,FB277GK8_B.png,,0
,HC745M2(代),シャワーヘッドホース組,14400,15120,FB277GK8・FB277GK8-W,FB277GK8_B.png,,0
,KPS665B,上面施工金具組,4890,5135,FB277GK8・FB277GK8-W,FB277GK8_B.png,,0
,KP955B,止めビス,210,221,FB277GK8・FB277GK8-W,FB277GK8_B.png,,0
,KPS1907(代〉,接続カプラー,2490,2615,FB277GK8・FB277GK8-W,FB277GK8_B.png,,0
,MP547C,接続カプラー(寒〉,4750,4988,FB277GK8・FB277GK8-W,FB277GK8_B.png,,0
,KPS1915J3(代),アダプター,2110,2216,FB277GK8・FB277GK8-W,FB277GK8_B.png,,0
,KPS381BG-G8,散水板,3500,3675,FB277GK8・FB277GK8-W,FB277GK8_B.png,,0
,KPS582,異径アダプター(寒),570,599,FB277GK8・FB277GK8-W,FB277GK8_B.png,,0
,KP1044,操作レバー組,3950,4148,FB277GK8・FB277GK8-W,FB277GK8_B.png,,0
,KPS1721,カートリッジ押え,1750,1838,FB311・FB311-W,FB311_B.png,,0
,KPS027H-E,セラミックカートリッジ,4460,4683,FB311・FB311-W,FB311_B.png,,0
,HC547,シャワー部,0,0,FB311・FB311-W,FB311_B.png,,0
,HC746,シャワーヘッド組,5690,5975,FB311・FB311-W,FB311_B.png,廃番商品,0
,HC193-B,シャワーホース組,4960,5208,FB311・FB311-W,FB311_B.png,,0
,KP1910,止めビス,140,147,FB311・FB311-W,FB311_B.png,,0
,KP1911,ビス・回転止めスリーブ,190,200,FB311・FB311-W,FB311_B.png,,0
,KPS1640,上面施工金具組,5110,5366,FB311・FB311-W,FB311_B.png,,0
,KPS1907,接続カプラー,2490,2615,FB311・FB311-W,FB311_B.png,,0
,MP547C,接続カプラー(寒),4750,4988,FB311・FB311-W,FB311_B.png,,0
,KPS1915J3,アダプター,2110,2216,FB311・FB311-W,FB311_B.png,,0
,KPS1721B,べローズ,980,1029,FB311・FB311-W,FB311_B.png,,0
,KPS582,異径アダプター(寒),570,599,FB311・FB311-W,FB311_B.png,,0
,KP1897,吐水口金具組,1970,2069,FB311・FB311-W,FB311_B.png,,0
,KPS386BG-B(代),散水板組,1030,1082,FB311・FB311-W,FB311_B.png,,0
,KPS1736,ワンタッチスリーブ,670,704,FB311・FB311-W,FB311_B.png,,0
,KP1023,操作レバー組,4520,4746,FB311・FB311-W,FB311_B.png,,0
,KPS1701,カートリッジ押え,0,0,FB330・FB330-W,FB330_B.png,,0
,KPS027H-E,セラミックカートリッジ,4460,4683,FB330・FB330-W,FB330_B.png,廃番商品,0
